tax_number,year,registration_number,is_sole_trader,sme_category,org_name,org_short_name,main_nace_code,region_iso_code,region_code,region,area,settlement,settlement_type,municipality_code,lat,lon,start_date,end_date,revenue,expenditure,employees_count
7450077140,2024,1117450006629,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕТ-МЕДИА""","ООО ""ЗЕТ-МЕДИА""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2024-07-10,2025-06-10,156648992.0,40368000.0,27.0
7451061305,2024,1027402902999,0,2,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛИАС""","АО ""АЛИАС""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2017-08-10,2025-06-10,251719008.0,220780000.0,62.0
7451087134,2024,1027402893011,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭРЛАЙН""","ООО ""ЭРЛАЙН""",62.01,RU-CHE,74.0,Челябинская область,,Миасс,г,75742000001.0,55.04567,60.107677,2018-05-10,2025-06-10,106478000.0,43982000.0,26.0
7451211737,2024,1047423540207,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕМС СОФТВАРЕ ДЕВЕЛОПМЕНТ""","ООО ""ЕМС СОФТВАРЕ ДЕВЕЛОПМЕНТ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-11-10,2025-06-10,146052000.0,153739008.0,12.0
7451278717,2024,1097451001273,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СРМ СОЛЮШНС""","ООО ""СРМ СОЛЮШНС""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-01-10,2025-06-10,228936000.0,215320992.0,59.0
7451279020,2024,1097451001493,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМАРТСОФТ""","ООО ""СМАРТСОФТ""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2021-07-10,2025-06-10,120733000.0,109619000.0,1.0
7451281928,2024,1097451004474,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФИННИТИ""","ООО ""ИНФИННИТИ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-08-10,2025-06-10,218170000.0,213492000.0,59.0
7451342176,2024,1127451012875,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛЮШНЗ""","ООО ""СОЛЮШНЗ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-07-10,2025-06-10,265422000.0,189056992.0,50.0
7451354855,2024,1137451010058,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИЕНТОГЕНЕРАТОР""","ООО ""КЛИЕНТОГЕНЕРАТОР""",63.11.1,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-08-10,2025-06-10,214220000.0,208404992.0,10.0
7451457963,2024,1227400007977,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕДИА""","ООО ""МЕДИА""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2022-04-10,2025-06-10,180739008.0,51314000.0,1.0
7452122504,2024,1157452001992,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ЧЕЛЯБИНСК""","ООО ""МАКСИМ-ЧЕЛЯБИНСК""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-08-10,2025-06-10,156372992.0,146800992.0,5.0
7452143416,2024,1177456073673,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВЫЙ ДОМ ""ЛОГИСТИК-ОЙЛ""","ООО ТД ""ЛОГИСТИК-ОЙЛ""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-06-10,2025-06-10,219792000.0,215648992.0,3.0
7452158476,2024,1227400002554,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИОН""","ООО ""ЮНИОН""",63.99,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-12-10,2025-06-10,422655008.0,418630016.0,5.0
7453005641,2024,1027403890568,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОКОМ""","ООО ""ТЕХНОКОМ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2018-01-10,2025-06-10,129013000.0,78732000.0,29.0
7453037604,2024,1027403904439,0,2,"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТИПОГРАФИЯ АВТОГРАФ""","ЗАО ""ТИПОГРАФИЯ АВТОГРАФ""",58,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2017-08-10,2024-06-10,608609020.0,576131970.0,72.0
7453078456,2024,1027403891910,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТ ЭНИГМА""","ООО ""ИТ ЭНИГМА""",63.11.1,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-08-10,2025-06-10,235500992.0,150007008.0,34.0
7453180509,2024,1077453009699,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛЬСКАЯ КОНСАЛТИНГОВАЯ КОМПАНИЯ""","ООО ""УКК""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2021-07-10,2025-06-10,196359008.0,116538000.0,59.0
7453203700,2024,1097453000853,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""ОЗОН""","ООО ""ЦИТ ""ОЗОН""",62.02,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2017-10-10,2025-06-10,202819008.0,164700992.0,8.0
7453216120,2024,1107453002920,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТ-ЧЕЛЯБИНСК""","ООО ""ИТ-ЧЕЛЯБИНСК""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-10-10,2024-07-10,212044000.0,153219008.0,8.0
7453216120,2024,1107453002920,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИТ-ЧЕЛЯБИНСК""","ООО ""ИТ-ЧЕЛЯБИНСК""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2024-07-10,2025-06-10,212044000.0,153219008.0,8.0
7453216459,2024,1107453003240,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАНИТ-УРАЛ""","ООО ""ЛАНИТ-УРАЛ""",62.09,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-08-10,2025-06-10,204024992.0,170526000.0,3.0
7453223946,2024,1107453010213,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСПРО""","ООО  ""АСПРО""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2019-08-10,2025-06-10,400411008.0,262348992.0,99.0
7453241430,2024,1127453003810,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРМАСОФТ""","ООО ""НОРМАСОФТ""",63.11.1,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2016-08-10,2025-06-10,281936992.0,232038000.0,10.0
7453293848,2024,1167456072002,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРАМЛАБ""","ООО ""ПРОГРАМЛАБ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2023-08-10,2024-07-10,481424000.0,270351008.0,56.0
7453293848,2024,1167456072002,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРАМЛАБ""","ООО ""ПРОГРАМЛАБ""",62.01,RU-MOW,77.0,Москва,,Москва,г,45000000.0,55.75396,37.62039,2024-07-10,2025-06-10,481424000.0,270351008.0,56.0
7453306751,2024,1177456016220,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕЛКА ДИДЖИТАЛ""","ООО ""БЕЛКА ДИДЖИТАЛ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2017-04-10,2025-06-10,231510000.0,229794000.0,60.0
7453309840,2024,1177456046503,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕНШТАБ""","ООО ""ГЕНШТАБ""",63.91,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2020-08-10,2025-06-10,246164992.0,238676992.0,50.0
7453322295,2024,1187456027450,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИТ6""","ООО ""ЮНИТ6""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2022-07-10,2025-06-10,171956000.0,132517000.0,38.0
7453322560,2024,1187456029166,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТЕРНАТИВА-2""","ООО ""АЛЬТЕРНАТИВА-2""",63.11.1,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2019-08-10,2025-06-10,294590016.0,231670000.0,38.0
7453330151,2024,1197456033367,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР РАЗРАБОТКИ""","ООО ""ЦЕНТР РАЗРАБОТКИ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-07-10,2025-06-10,215114000.0,170415008.0,44.0
7453333402,2024,1207400002853,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙЗЕТ-ТЕЛЕКОМ ЧЕЛЯБИНСК""","ООО ""АЙЗЕТ-ТЕЛЕКОМ ЧЕЛЯБИНСК""",63.11.1,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2020-02-10,2025-06-10,102797000.0,69944000.0,33.0
7453338714,2024,1207400046292,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КС-ИТ""","ООО ""КС-ИТ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2021-01-10,2025-06-10,225143008.0,120175000.0,43.0
7453342397,2024,1217400029340,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТИФРИЗ""","ООО ""АНТИФРИЗ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2021-09-10,2025-06-10,191936992.0,28019000.0,36.0
7453347290,2024,1227400024158,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИСТЕМНАЯ ИНТЕГРАЦИЯ""","ООО ""СИСТЕМНАЯ ИНТЕГРАЦИЯ""",62.02,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-09-10,2025-06-10,136114000.0,132770000.0,8.0
7453350133,2024,1227400048501,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВИП-АЙТИ""","ООО ""СВИП-АЙТИ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2023-09-10,2024-07-10,106661000.0,103269000.0,43.0
7453350133,2024,1227400048501,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВИП-АЙТИ""","ООО ""СВИП-АЙТИ""",62.01,RU-CHE,74.0,Челябинская область,,Челябинск,г,75701000001.0,55.160282,61.400856,2024-07-10,2025-06-10,106661000.0,103269000.0,43.0
7455021430,2024,1157456002230,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-МАГНИТОГОРСК""","ООО ""МАКСИМ-МАГНИТОГОРСК""",62.09,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2016-08-10,2025-06-10,115776000.0,106632000.0,0.0
7455039646,2024,1217400018494,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТУДИЯ 37""","ООО ""СТУДИЯ 37""",62.01,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2021-06-10,2025-06-10,151972992.0,143118000.0,
7456005978,2024,1117456012915,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЦЕНТР ИНТЕРНЕТ-ТЕХНОЛОГИЙ ""ФАКТ""","ООО ЦИТ ""ФАКТ""",62.0,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2016-08-10,2025-06-10,274620000.0,253927008.0,63.0
7456010329,2024,1127456001860,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОФТМЕТ""","ООО ""СОФТМЕТ""",62.01,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2016-08-10,2025-06-10,189307008.0,101682000.0,36.0
7456021592,2024,1147456003331,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОГИКА""","ООО ""ЛОГИКА""",62.01,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2016-08-10,2024-07-10,104249000.0,103392000.0,68.0
7456021592,2024,1147456003331,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОГИКА""","ООО ""ЛОГИКА""",62.01,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2024-07-10,2025-06-10,104249000.0,103392000.0,68.0
7456041380,2024,1187456057250,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛКОМСЕРВИС""","ООО ""УРАЛКОМСЕРВИС""",62.09,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2023-10-10,2024-07-10,456233984.0,409667008.0,10.0
7456041380,2024,1187456057250,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛКОМСЕРВИС""","ООО ""УРАЛКОМСЕРВИС""",62.09,RU-CHE,74.0,Челябинская область,,Магнитогорск,г,75738000001.0,53.40721,58.979187,2024-07-10,2025-06-10,456233984.0,409667008.0,10.0
7536080900,2024,1077536006393,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АСФ - ЧИТА""","ООО ""АСФ-ЧИТА""",62.09,RU-ZAB,75.0,Забайкальский край,,Чита,г,76701000001.0,52.033974,113.499435,2022-11-10,2025-06-10,144071008.0,136480000.0,37.0
7536136260,2024,1137536003880,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ ТЕХНОЛОГИИ""","ООО ""НОВЫЕ ТЕХНОЛОГИИ""",62.09,RU-ZAB,75.0,Забайкальский край,,Чита,г,76701000001.0,52.033974,113.499435,2023-07-10,2025-06-10,211976992.0,146123008.0,14.0
7536150498,2024,1157536001985,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ЧИТА""","ООО ""МАКСИМ-ЧИТА""",62.09,RU-ZAB,75.0,Забайкальский край,,Чита,г,76701000001.0,52.033974,113.499435,2016-08-10,2025-06-10,175071008.0,165839008.0,6.0
7536177193,2024,1197536004335,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБ АТМ""","ООО ""СИБ АТМ""",62.01,RU-ZAB,75.0,Забайкальский край,,Чита,г,76701000001.0,52.033974,113.499435,2023-10-10,2024-01-10,292230016.0,274916000.0,5.0
7536177193,2024,1197536004335,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБ АТМ""","ООО ""СИБ АТМ""",62.01,RU-RYA,62.0,Рязанская область,,Рязань,г,61701000001.0,54.625477,39.73593,2024-01-10,2025-06-10,292230016.0,274916000.0,5.0
7602046319,2024,1057600002690,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЛАТФОРМА Д-КЕЙС""","ООО ""ПЛАТФОРМА Д-КЕЙС""",62.01,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2023-12-10,2025-06-10,100892000.0,99884000.0,66.0
7602069370,2024,1087602004511,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕАЛ""","ООО ""АРЕАЛ""",62.02,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2021-07-10,2024-06-10,247104000.0,156390000.0,54.0
7602069370,2024,1087602004511,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕАЛ""","ООО ""АРЕАЛ""",62.01,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2024-06-10,2025-06-10,247104000.0,156390000.0,54.0
7602069740,2024,1087602004885,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОМПАНИЯ ""СТЕК""","ООО КОМПАНИЯ ""СТЕК""",62.0,RU-YAR,76.0,Ярославская область,Рыбинский район,Рыбинск,г,78715000001.0,58.048454,38.858433,2023-07-10,2025-06-10,172387008.0,132011000.0,59.0
7602107610,2024,1147602004770,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОЛС-СЕРВИС""","ООО ""РОЛС-СЕРВИС""",62.09,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2022-11-10,2025-06-10,367299008.0,264124992.0,18.0
7602108389,2024,1147602005760,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АУДИТ ИНФО""","ООО ""АУДИТ ИНФО""",63.91,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2022-07-10,2025-06-10,159676992.0,141219008.0,47.0
7602118108,2024,1157627017305,0,1,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКСИМ-ЯРОСЛАВЛЬ""","ООО ""МАКСИМ-ЯРОСЛАВЛЬ""",62.09,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2016-08-10,2025-06-10,172428000.0,133616000.0,6.0
7603066163,2024,1167627097868,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРД СОФТ""","ООО ""НОРД СОФТ""",62.01,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2022-07-10,2025-06-10,123063000.0,114356000.0,30.0
7604003857,2024,1027600686420,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЯВА""","ООО ""ЯВА""",62.01,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2016-08-10,2025-06-10,101071000.0,93949000.0,58.0
7604065476,2024,1047600404565,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕКТР-АВТОМАТИКА КОНСАЛТИНГ""","ООО ""СПЕКТР-АВТОМАТИКА КОНСАЛТИНГ""",62.01,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2016-08-10,2025-06-10,171564992.0,136388992.0,66.0
7604077915,2024,1057600613795,0,2,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОГСОФТ""","ООО ""ФОГСОФТ""",62.01,RU-YAR,76.0,Ярославская область,,Ярославль,г,78701000001.0,57.621563,39.897823,2016-08-10,2025-06-10,138332000.0,136847008.0,53.0
